Season;Week;Datum;League Name;Spielort;Team Name;Name;EDV;Match Number;Team Name Opponent;Position;Pins
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Liam Williams;73108;1;Erlangen 53;2;127
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Matthias Kurz;20666;1;Erlangen 53;3;150
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Emil Friedrich;44165;2;München 9;0;208
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Liam Johnson;40298;2;München 9;1;165
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Liam Williams;73108;2;München 9;2;150
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Matthias Kurz;20666;2;München 9;3;125
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Emil Friedrich;44165;3;Bamberg 98;0;189
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Liam Johnson;40298;3;Bamberg 98;1;161
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Liam Williams;73108;3;Bamberg 98;2;165
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Matthias Kurz;20666;3;Bamberg 98;3;146
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Emil Friedrich;44165;4;Straubing 86;0;181
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Liam Johnson;40298;4;Straubing 86;1;175
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Liam Williams;73108;4;Straubing 86;2;147
23/24;4;n/a;BZL 2 Nord;Bamberg;Erlangen 98;Matthias Kurz;20666;4;Straubing 86;3;145
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Henry Hartmann;65129;0;Straubing 86;0;135
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Felix Schmitz;94448;0;Straubing 86;1;127
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Tobias Becker;46991;0;Straubing 86;2;123
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Andrew Meyer;49723;0;Straubing 86;3;156
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Henry Hartmann;65129;1;Bamberg 98;0;146
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Felix Schmitz;94448;1;Bamberg 98;1;150
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Tobias Becker;46991;1;Bamberg 98;2;97
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Andrew Meyer;49723;1;Bamberg 98;3;123
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Henry Hartmann;65129;2;Erlangen 98;0;162
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Felix Schmitz;94448;2;Erlangen 98;1;125
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Tobias Becker;46991;2;Erlangen 98;2;91
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Andrew Meyer;49723;2;Erlangen 98;3;133
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Henry Hartmann;65129;3;Rosenheim 89;0;131
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Felix Schmitz;94448;3;Rosenheim 89;1;134
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Tobias Becker;46991;3;Rosenheim 89;2;137
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Andrew Meyer;49723;3;Rosenheim 89;3;166
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Henry Hartmann;65129;4;Erlangen 53;0;150
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Felix Schmitz;94448;4;Erlangen 53;1;124
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Tobias Becker;46991;4;Erlangen 53;2;103
23/24;4;n/a;BZL 2 Nord;Bamberg;München 9;Andrew Meyer;49723;4;Erlangen 53;3;147
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Mason Hoffmann;65527;0;Erlangen 98;0;180
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Nguyen;64318;0;Erlangen 98;1;168
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Peters;28781;0;Erlangen 98;2;144
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Florian Davis;48591;0;Erlangen 98;3;167
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Mason Hoffmann;65527;1;Straubing 86;0;157
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Nguyen;64318;1;Straubing 86;1;163
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Peters;28781;1;Straubing 86;2;129
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Florian Davis;48591;1;Straubing 86;3;175
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Mason Hoffmann;65527;2;Erlangen 53;0;155
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Nguyen;64318;2;Erlangen 53;1;165
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Peters;28781;2;Erlangen 53;2;168
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Florian Davis;48591;2;Erlangen 53;3;167
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Mason Hoffmann;65527;3;München 9;0;171
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Nguyen;64318;3;München 9;1;138
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Peters;28781;3;München 9;2;143
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Florian Davis;48591;3;München 9;3;178
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Mason Hoffmann;65527;4;Bamberg 98;0;164
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Nguyen;64318;4;Bamberg 98;1;169
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Andreas Peters;28781;4;Bamberg 98;2;164
23/24;4;n/a;BZL 2 Nord;Bamberg;Rosenheim 89;Florian Davis;48591;4;Bamberg 98;3;179
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Tom Becker;72868;0;München 9;0;195
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Sven Martin;13126;0;München 9;1;121
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Jan Rodriguez;23585;0;München 9;2;175
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Max Kaiser;98904;0;München 9;3;116
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Tom Becker;72868;1;Rosenheim 89;0;187
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Sven Martin;13126;1;Rosenheim 89;1;136
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Jan Rodriguez;23585;1;Rosenheim 89;2;151
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Max Kaiser;98904;1;Rosenheim 89;3;153
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Tom Becker;72868;2;Bamberg 98;0;190
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Sven Martin;13126;2;Bamberg 98;1;152
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Jan Rodriguez;23585;2;Bamberg 98;2;164
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Max Kaiser;98904;2;Bamberg 98;3;122
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Tom Becker;72868;3;Erlangen 53;0;184
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Sven Martin;13126;3;Erlangen 53;1;124
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Jan Rodriguez;23585;3;Erlangen 53;2;143
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Max Kaiser;98904;3;Erlangen 53;3;151
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Tom Becker;72868;4;Erlangen 98;0;173
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Sven Martin;13126;4;Erlangen 98;1;142
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Jan Rodriguez;23585;4;Erlangen 98;2;181
23/24;4;n/a;BZL 2 Nord;Bamberg;Straubing 86;Max Kaiser;98904;4;Erlangen 98;3;127
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Ryan Pohl;39671;0;Erlangen 53;0;156
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Martin Gonzalez;52364;0;Erlangen 53;1;198
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Kevin König;74380;0;Erlangen 53;2;183
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Luca Ali;83517;0;Erlangen 53;3;120
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Ryan Pohl;39671;1;München 9;0;157
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Martin Gonzalez;52364;1;München 9;1;198
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Kevin König;74380;1;München 9;2;162
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Luca Ali;83517;1;München 9;3;135
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Ryan Pohl;39671;2;Straubing 86;0;155
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Martin Gonzalez;52364;2;Straubing 86;1;186
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Kevin König;74380;2;Straubing 86;2;184
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Luca Ali;83517;2;Straubing 86;3;101
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Ryan Pohl;39671;3;Erlangen 98;0;146
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Martin Gonzalez;52364;3;Erlangen 98;1;175
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Kevin König;74380;3;Erlangen 98;2;182
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Luca Ali;83517;3;Erlangen 98;3;117
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Ryan Pohl;39671;4;Rosenheim 89;0;141
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Martin Gonzalez;52364;4;Rosenheim 89;1;179
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Kevin König;74380;4;Rosenheim 89;2;162
23/24;5;n/a;BZL 2 Nord;Rosenheim;Bamberg 98;Luca Ali;83517;4;Rosenheim 89;3;135
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Noah Schwarz;17574;0;Bamberg 98;0;121
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Arthur Klein;43132;0;Bamberg 98;1;166
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Michael Davis;40723;0;Bamberg 98;2;119
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Stefan Heil;26299;0;Bamberg 98;3;102
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Noah Schwarz;17574;1;Erlangen 98;0;130
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Arthur Klein;43132;1;Erlangen 98;1;158
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Michael Davis;40723;1;Erlangen 98;2;162
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Stefan Heil;26299;1;Erlangen 98;3;105
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Noah Schwarz;17574;2;Rosenheim 89;0;92
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Arthur Klein;43132;2;Rosenheim 89;1;187
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Michael Davis;40723;2;Rosenheim 89;2;128
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Stefan Heil;26299;2;Rosenheim 89;3;103
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Noah Schwarz;17574;3;Straubing 86;0;119
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Arthur Klein;43132;3;Straubing 86;1;152
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Michael Davis;40723;3;Straubing 86;2;154
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Stefan Heil;26299;3;Straubing 86;3;120
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Noah Schwarz;17574;4;München 9;0;90
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Arthur Klein;43132;4;München 9;1;180
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Michael Davis;40723;4;München 9;2;123
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 53;Stefan Heil;26299;4;München 9;3;101
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Emil Friedrich;44165;0;Rosenheim 89;0;203
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Johnson;40298;0;Rosenheim 89;1;153
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Williams;73108;0;Rosenheim 89;2;166
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Matthias Kurz;20666;0;Rosenheim 89;3;122
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Emil Friedrich;44165;1;Erlangen 53;0;184
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Johnson;40298;1;Erlangen 53;1;150
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Williams;73108;1;Erlangen 53;2;151
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Matthias Kurz;20666;1;Erlangen 53;3;147
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Emil Friedrich;44165;2;München 9;0;177
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Johnson;40298;2;München 9;1;161
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Williams;73108;2;München 9;2;173
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Matthias Kurz;20666;2;München 9;3;131
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Emil Friedrich;44165;3;Bamberg 98;0;191
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Johnson;40298;3;Bamberg 98;1;177
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Williams;73108;3;Bamberg 98;2;143
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Matthias Kurz;20666;3;Bamberg 98;3;148
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Emil Friedrich;44165;4;Straubing 86;0;210
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Johnson;40298;4;Straubing 86;1;134
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Liam Williams;73108;4;Straubing 86;2;147
23/24;5;n/a;BZL 2 Nord;Rosenheim;Erlangen 98;Matthias Kurz;20666;4;Straubing 86;3;152
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Henry Hartmann;65129;0;Straubing 86;0;137
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Felix Schmitz;94448;0;Straubing 86;1;163
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Tobias Becker;46991;0;Straubing 86;2;123
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Andrew Meyer;49723;0;Straubing 86;3;140
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Henry Hartmann;65129;1;Bamberg 98;0;167
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Felix Schmitz;94448;1;Bamberg 98;1;138
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Tobias Becker;46991;1;Bamberg 98;2;132
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Andrew Meyer;49723;1;Bamberg 98;3;135
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Henry Hartmann;65129;2;Erlangen 98;0;171
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Felix Schmitz;94448;2;Erlangen 98;1;142
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Tobias Becker;46991;2;Erlangen 98;2;108
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Andrew Meyer;49723;2;Erlangen 98;3;141
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Henry Hartmann;65129;3;Rosenheim 89;0;156
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Felix Schmitz;94448;3;Rosenheim 89;1;117
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Tobias Becker;46991;3;Rosenheim 89;2;114
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Andrew Meyer;49723;3;Rosenheim 89;3;143
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Henry Hartmann;65129;4;Erlangen 53;0;163
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Felix Schmitz;94448;4;Erlangen 53;1;115
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Tobias Becker;46991;4;Erlangen 53;2;108
23/24;5;n/a;BZL 2 Nord;Rosenheim;München 9;Andrew Meyer;49723;4;Erlangen 53;3;169
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Mason Hoffmann;65527;0;Erlangen 98;0;169
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Nguyen;64318;0;Erlangen 98;1;179
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Peters;28781;0;Erlangen 98;2;122
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Florian Davis;48591;0;Erlangen 98;3;195
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Mason Hoffmann;65527;1;Straubing 86;0;170
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Nguyen;64318;1;Straubing 86;1;163
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Peters;28781;1;Straubing 86;2;135
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Florian Davis;48591;1;Straubing 86;3;186
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Mason Hoffmann;65527;2;Erlangen 53;0;170
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Nguyen;64318;2;Erlangen 53;1;152
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Peters;28781;2;Erlangen 53;2;133
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Florian Davis;48591;2;Erlangen 53;3;151
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Mason Hoffmann;65527;3;München 9;0;143
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Nguyen;64318;3;München 9;1;181
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Peters;28781;3;München 9;2;136
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Florian Davis;48591;3;München 9;3;200
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Mason Hoffmann;65527;4;Bamberg 98;0;179
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Nguyen;64318;4;Bamberg 98;1;180
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Andreas Peters;28781;4;Bamberg 98;2;161
23/24;5;n/a;BZL 2 Nord;Rosenheim;Rosenheim 89;Florian Davis;48591;4;Bamberg 98;3;155
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Tom Becker;72868;0;München 9;0;187
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Sven Martin;13126;0;München 9;1;114
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Jan Rodriguez;23585;0;München 9;2;172
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Max Kaiser;98904;0;München 9;3;159
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Tom Becker;72868;1;Rosenheim 89;0;198
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Sven Martin;13126;1;Rosenheim 89;1;132
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Jan Rodriguez;23585;1;Rosenheim 89;2;179
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Max Kaiser;98904;1;Rosenheim 89;3;150
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Tom Becker;72868;2;Bamberg 98;0;162
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Sven Martin;13126;2;Bamberg 98;1;129
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Jan Rodriguez;23585;2;Bamberg 98;2;138
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Max Kaiser;98904;2;Bamberg 98;3;119
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Tom Becker;72868;3;Erlangen 53;0;196
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Sven Martin;13126;3;Erlangen 53;1;152
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Jan Rodriguez;23585;3;Erlangen 53;2;171
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Max Kaiser;98904;3;Erlangen 53;3;155
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Tom Becker;72868;4;Erlangen 98;0;201
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Sven Martin;13126;4;Erlangen 98;1;123
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Jan Rodriguez;23585;4;Erlangen 98;2;144
23/24;5;n/a;BZL 2 Nord;Rosenheim;Straubing 86;Max Kaiser;98904;4;Erlangen 98;3;122
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Ryan Pohl;39671;0;Erlangen 53;0;132
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Martin Gonzalez;52364;0;Erlangen 53;1;180
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Kevin König;74380;0;Erlangen 53;2;206
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Luca Ali;83517;0;Erlangen 53;3;110
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Ryan Pohl;39671;1;München 9;0;131
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Martin Gonzalez;52364;1;München 9;1;194
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Kevin König;74380;1;München 9;2;191
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Luca Ali;83517;1;München 9;3;136
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Ryan Pohl;39671;2;Straubing 86;0;161
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Martin Gonzalez;52364;2;Straubing 86;1;169
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Kevin König;74380;2;Straubing 86;2;201
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Luca Ali;83517;2;Straubing 86;3;100
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Ryan Pohl;39671;3;Erlangen 98;0;155
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Martin Gonzalez;52364;3;Erlangen 98;1;200
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Kevin König;74380;3;Erlangen 98;2;198
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Luca Ali;83517;3;Erlangen 98;3;136
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Ryan Pohl;39671;4;Rosenheim 89;0;147
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Martin Gonzalez;52364;4;Rosenheim 89;1;172
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Kevin König;74380;4;Rosenheim 89;2;173
24/25;0;n/a;BZL 2 Nord;München;Bamberg 98;Luca Ali;83517;4;Rosenheim 89;3;98
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Noah Schwarz;17574;0;Bamberg 98;0;137
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Arthur Klein;43132;0;Bamberg 98;1;194
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Michael Davis;40723;0;Bamberg 98;2;119
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Stefan Heil;26299;0;Bamberg 98;3;119
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Noah Schwarz;17574;1;Erlangen 98;0;93
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Arthur Klein;43132;1;Erlangen 98;1;150
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Michael Davis;40723;1;Erlangen 98;2;119
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Stefan Heil;26299;1;Erlangen 98;3;112
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Noah Schwarz;17574;2;Rosenheim 89;0;94
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Arthur Klein;43132;2;Rosenheim 89;1;181
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Michael Davis;40723;2;Rosenheim 89;2;154
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Stefan Heil;26299;2;Rosenheim 89;3;115
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Noah Schwarz;17574;3;Straubing 86;0;94
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Arthur Klein;43132;3;Straubing 86;1;192
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Michael Davis;40723;3;Straubing 86;2;141
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Stefan Heil;26299;3;Straubing 86;3;130
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Noah Schwarz;17574;4;München 9;0;105
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Arthur Klein;43132;4;München 9;1;151
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Michael Davis;40723;4;München 9;2;131
24/25;0;n/a;BZL 2 Nord;München;Erlangen 53;Stefan Heil;26299;4;München 9;3;128
24/25;0;n/a;BZL 2 Nord;München;Erlangen 98;Emil Friedrich;44165;0;Rosenheim 89;0;212
24/25;0;n/a;BZL 2 Nord;München;Erlangen 98;Liam Johnson;40298;0;Rosenheim 89;1;138
24/25;0;n/a;BZL 2 Nord;München;Erlangen 98;Liam Williams;73108;0;Rosenheim 89;2;131
24/25;0;n/a;BZL 2 Nord;München;Erlangen 98;Matthias Kurz;20666;0;Rosenheim 89;3;135
24/25;0;n/a;BZL 2 Nord;München;Erlangen 98;Emil Friedrich;44165;1;Erlangen 53;0;176
24/25;0;n/a;BZL 2 Nord;München;Erlangen 98;Liam Johnson;40298;1;Erlangen 53;1;176
24/25;0;n/a;BZL 2 Nord;München;Erlangen 98;Liam Williams;73108;1;Erlangen 53;2;147
